"","Black","White","Asian","Hispanic","Latino","Unkonwn","Other","subject_age"
"1703",1,0,0,0,0,0,0,"55.0"
"1704",0,0,0,0,0,1,0,"U"
"1705",0,0,1,0,0,0,0,"17.0"
"1706",0,0,0,0,0,1,0,"U"
"1707",0,0,0,0,0,1,0,"U"
"1708",1,0,0,0,0,0,0,"24.0"
"1709",0,1,0,0,0,0,0,"30-39"
"1710",0,0,0,0,0,1,0,"U"
"1711",0,1,0,0,0,0,0,"U"
"1712",1,0,0,0,0,0,0,"43.0"
"1713",0,1,0,0,1,0,0,"26.0"
"1714",0,1,0,0,0,0,0,"U"
"1715",0,0,1,0,0,0,0,"U"
"1716",0,1,0,0,0,0,0,"U"
"1717",0,1,0,0,0,0,0,"23.0"
"1718",3,3,0,0,0,0,0,"U"
"1719",0,0,0,0,0,1,0,"U"
"1720",0,0,0,0,0,1,0,"U"
"1721",0,1,0,0,0,0,0,"45.0"
"1722",0,0,0,0,0,1,0,"28.0"
"1723",0,0,0,0,0,1,0,"24.0"
"1724",0,1,0,0,0,0,0,"U"
"1725",0,1,0,0,0,0,0,"46.0"
"1726",1,0,0,0,0,0,0,"40.0"
"1727",0,0,0,0,0,1,0,"U"
"1728",0,1,0,0,0,0,0,"25.0"
"1729",0,0,0,0,0,1,0,"U"
"1730",0,0,0,1,0,0,0,"U"
"1731",0,0,0,0,0,1,0,"36.0"
"1732",0,0,0,0,0,1,0,"U"
"1733",0,0,0,0,0,1,0,"32.0"
"1734",0,1,0,0,0,0,0,"U"
"1735",0,0,0,0,1,0,0,"25.0"
"1736",0,0,0,0,0,1,0,"U"
"1737",0,1,0,0,0,0,0,"17.0"
"1738",0,0,0,0,0,1,0,"36.0"
"1739",0,1,0,0,0,0,0,"U"
"1740",0,0,0,0,0,1,0,"U"
"1741",0,0,0,0,0,1,0,"49.0"
"1742",0,1,0,2,0,0,1,"36.0"
"1743",0,0,0,0,0,1,0,"29.0"
"1744",0,0,0,0,0,1,0,"42.0"
"1745",0,1,0,0,0,0,0,"21.0"
"1746",0,1,0,0,0,0,0,"31.0"
"1747",0,0,0,1,0,0,0,"U"
"1748",1,0,0,0,0,0,0,"U"
"1749",0,1,0,0,0,0,0,"21.0"
"1750",0,0,0,0,0,1,0,"U"
"1751",0,1,0,0,0,0,0,"30-39"
"1752",0,1,0,0,0,0,0,"45.0"
"1753",0,0,0,0,0,1,0,"49.0"
"1754",0,0,1,0,0,0,0,"U"
"1755",0,0,0,0,1,0,0,"30-39"
"1756",0,1,0,0,0,0,0,"U"
"1757",0,0,0,1,0,0,0,"U"
"1758",0,0,0,0,0,1,0,"U"
"1759",0,0,0,0,0,1,0,"U"
"1760",0,0,0,0,0,1,0,"U"
"1761",0,0,0,0,0,1,0,"U"
"1762",0,0,0,0,0,1,0,"44.0"
"1763",1,1,0,0,0,0,0,"U"
"1764",0,0,0,0,2,0,0,"22.0"
"1765",0,0,0,0,0,1,0,"U"
"1766",0,0,0,0,0,1,0,"U"
"1767",0,0,0,1,0,0,0,"35.0"
"1768",0,0,0,0,0,1,0,"21.0"
"1769",0,0,0,0,0,1,0,"23.0"
"1770",0,0,0,1,0,0,0,"U"
"1771",0,0,0,0,0,1,0,"U"
"1772",0,0,0,0,0,1,0,"U"
"1773",0,1,0,0,0,0,0,"U"
"1774",0,0,0,0,0,1,0,"U"
"1775",0,0,0,1,0,0,0,"U"
"1776",0,0,0,0,0,1,0,"U"
"1777",0,1,0,0,0,0,0,"21.0"
"1778",0,0,0,0,0,1,0,"U"
"1779",0,1,0,0,1,0,0,"26.0"
"1780",0,1,0,0,0,0,0,"34.0"
"1781",0,0,0,0,0,1,0,"U"
"1782",0,1,0,0,0,0,0,"33.0"
"1783",0,1,0,0,0,0,0,"48.0"
"1784",0,0,0,0,0,1,0,"23.0"
"1785",1,4,0,0,0,0,0,"46.0"
"1786",0,0,0,0,1,0,0,"U"
"1787",0,1,0,0,0,0,0,"29.0"
"1788",0,1,0,0,0,0,0,"35.0"
"1789",0,1,0,0,0,0,0,"U"
"1790",0,1,0,0,0,0,0,"20.0"
"1791",0,0,0,0,0,1,0,"48.0"
"1792",0,1,0,0,0,0,0,"21.0"
"1793",1,1,0,0,0,0,0,"29.0"
"1794",0,1,0,0,0,0,0,"U"
"1795",0,0,0,1,0,0,0,"31.0"
"1796",0,1,0,0,0,0,0,"U"
"1797",0,0,0,0,0,1,0,"U"
"1798",0,0,0,0,0,1,0,"U"
"1799",0,1,0,0,0,0,0,"U"
"1800",0,0,0,0,0,1,0,"U"
"1801",0,0,0,0,0,1,0,"U"
"1802",0,0,0,0,0,1,0,"50.0"
"1803",0,0,0,0,0,1,0,"U"
"1804",0,0,0,0,0,1,0,"U"
"1805",0,0,0,0,0,1,0,"U"
"1806",0,0,0,0,0,1,0,"U"
"1807",0,0,0,1,0,0,0,"32.0"
"1808",0,0,1,2,0,0,0,"U"
"1809",0,0,0,0,0,1,0,"23.0"
"1810",0,1,0,0,0,0,0,"18.0"
"1811",0,1,0,0,0,0,0,"U"
"1812",0,0,0,0,0,1,0,"31.0"
"1813",0,0,0,0,0,1,0,"35.0"
"1814",0,0,0,0,1,0,0,"U"
"1815",0,0,0,0,0,1,0,"U"
"1816",0,0,0,1,0,0,0,"26.0"
"1817",0,0,0,0,0,1,0,"U"
"1818",0,0,0,0,0,1,0,"37.0"
"1819",0,0,0,0,0,1,0,"U"
"1820",0,1,0,1,0,0,0,"U"
"1821",0,1,0,0,0,0,0,"45.0"
"1822",0,1,0,0,0,0,0,"22.0"
"1823",0,0,0,0,0,1,0,"31.0"
"1824",0,0,0,0,0,1,0,"U"
"1825",1,0,0,0,0,0,0,"18.0"
"1826",0,0,0,0,1,0,0,"U"
"1827",0,1,0,0,0,0,0,"U"
"1828",1,0,0,0,0,0,0,"38.0"
"1829",0,1,0,0,0,0,0,"U"
"1830",0,0,0,0,0,1,0,"U"
"1831",0,1,0,0,0,0,0,"28.0"
"1832",0,0,0,0,1,0,0,"25.0"
"1833",0,2,0,0,1,0,0,"U"
"1834",0,0,0,1,0,0,0,"U"
"1835",0,1,0,0,0,0,0,"U"
"1836",0,2,1,0,0,2,0,"22.0"
"1837",1,1,0,0,0,0,0,"38.0"
"1838",0,0,0,0,0,1,0,"U"
"1839",0,1,0,0,0,0,0,"24.0"
"1840",1,0,0,0,0,0,0,"U"
"1841",1,0,0,0,0,0,0,"23.0"
"1842",0,0,0,0,0,1,0,"U"
"1843",0,0,0,0,0,1,0,"U"
"1844",1,4,0,6,0,0,0,"U"
"1845",0,0,0,0,0,1,0,"U"
"1846",0,0,0,0,0,1,0,"30.0"
"1847",0,0,0,0,0,1,0,"39.0"
"1848",0,0,0,0,0,1,0,"44.0"
"1849",0,1,0,0,0,0,0,"27.0"
"1850",0,1,0,0,1,0,0,"27.0"
"1851",0,1,0,0,0,0,0,"29.0"
"1852",0,1,0,0,0,0,0,"U"
"1853",0,1,0,0,0,0,0,"22.0"
"1854",1,1,0,0,0,0,0,"U"
"1855",0,1,0,0,0,0,0,"U"
"1856",0,0,0,0,0,1,0,"U"
"1857",0,0,0,0,0,1,0,"U"
"1858",0,0,0,0,0,1,0,"34.0"
"1859",0,1,0,0,0,0,0,"U"
"1860",0,0,0,0,0,1,0,"U"
"1861",0,1,0,0,0,0,0,"U"
"1862",0,1,0,0,0,0,0,"39.0"
"1863",0,0,0,0,0,1,0,"33.0"
"1864",1,0,0,0,0,0,0,"37.0"
"1865",0,1,0,3,0,0,0,"U"
"1866",0,1,0,0,0,0,0,"U"
"1867",0,0,0,0,0,1,0,"U"
"1868",0,0,0,0,0,1,0,"U"
"1869",0,1,0,0,0,0,0,"U"
"1870",0,0,0,0,0,1,0,"U"
"1871",0,0,0,0,0,1,0,"45.0"
"1872",0,1,0,0,0,0,0,"21.0"
"1873",0,1,0,0,0,0,0,"22.0"
"1874",0,1,0,0,0,0,0,"U"
"1875",0,0,0,0,0,1,0,"U"
"1876",1,0,0,0,0,0,0,"44.0"
"1877",0,0,0,0,0,1,0,"U"
"1878",0,1,0,0,0,0,0,"U"
"1879",0,1,0,0,0,0,0,"17.0"
"1880",0,1,0,0,0,0,0,"26.0"
"1881",0,1,0,0,0,0,0,"U"
"1882",0,2,0,1,0,0,0,"U"
"1883",0,0,0,0,0,1,0,"U"
"1884",0,0,0,1,0,0,0,"U"
"1885",0,0,0,0,0,1,0,"U"
"1886",1,0,0,0,0,0,0,"37.0"
"1887",0,1,0,0,1,0,0,"30-39"
"1888",1,0,0,0,0,0,0,"32.0"
"1889",0,1,0,0,0,0,0,"25.0"
"1890",0,0,0,0,0,1,0,"26.0"
"1891",2,0,0,1,0,0,0,"U"
"1892",0,1,0,0,1,0,0,"U"
"1893",0,1,0,0,0,0,0,"58.0"
"1894",0,0,0,0,0,1,0,"40.0"
"1895",1,1,0,0,0,0,0,"U"
"1896",0,0,0,0,1,0,0,"55.0"
"1897",0,0,0,0,0,1,0,"17.0"
"1898",0,0,0,0,0,1,0,"U"
"1899",0,1,0,0,0,0,0,"20.0"
"1900",0,1,0,0,0,0,0,"28.0"
"1901",0,0,0,0,1,0,0,"U"
"1902",0,0,0,0,0,1,0,"U"
"1903",0,0,1,0,0,0,0,"U"
"1904",0,1,0,0,0,0,0,"U"
"1905",0,1,0,0,0,0,0,"52.0"
"1906",0,0,0,0,0,1,0,"19.0"
"1907",0,0,0,0,0,1,0,"U"
"1908",1,0,0,0,0,0,0,"26.0"
"1909",0,0,0,0,0,1,0,"U"
"1910",0,1,0,0,0,0,0,"U"
"1911",0,0,0,1,0,0,0,"U"
"1912",0,0,0,0,0,1,0,"U"
"1913",0,3,0,0,1,0,0,"U"
"1914",0,0,0,0,0,1,0,"52.0"
"1915",0,0,0,0,0,1,0,"U"
"1916",0,0,0,0,0,1,0,"U"
"1917",0,0,0,0,0,1,0,"32.0"
"1918",0,0,0,0,0,1,0,"U"
"1919",0,0,0,0,0,1,0,"U"
"1920",0,0,0,0,0,1,0,"U"
"1921",0,0,0,0,0,1,0,"28.0"
"1922",1,0,0,0,0,0,0,"U"
"1923",0,1,0,0,0,0,0,"25.0"
"1924",2,2,0,0,0,0,0,"U"
"1925",0,0,0,0,0,1,0,"48.0"
"1926",0,0,0,0,0,1,0,"U"
"1927",1,0,0,0,0,0,0,"57.0"
"1928",0,0,0,0,1,0,0,"28.0"
"1929",0,1,0,0,0,0,0,"22.0"
"1930",0,0,0,0,0,1,0,"27.0"
"1931",0,1,0,0,0,0,0,"U"
"1932",0,0,0,0,0,1,0,"31.0"
"1933",0,1,0,0,0,0,0,"37.0"
"1934",0,0,0,0,0,1,0,"U"
"1935",0,0,1,0,0,0,0,"U"
"1936",0,0,0,0,0,1,0,"U"
"1937",0,0,0,0,0,1,0,"U"
"1938",0,0,0,0,0,1,0,"31.0"
"1939",0,0,0,1,0,0,0,"U"
"1940",1,0,0,0,0,0,0,"U"
"1941",0,0,0,0,0,1,0,"U"
"1942",0,0,0,1,0,0,0,"U"
"1943",0,3,0,0,1,0,0,"U"
"1944",0,1,0,0,0,0,0,"47.0"
"1945",0,0,0,0,0,1,0,"31.0"
"1946",1,1,0,0,0,0,0,"30-39"
"1947",0,0,0,0,0,1,0,"U"
"1948",1,0,0,0,0,0,0,"19.0"
"1949",0,0,0,0,1,0,0,"22.0"
"1950",1,0,0,0,0,0,0,"18.0"
"1951",0,0,0,0,0,1,0,"U"
"1952",0,1,0,0,0,0,0,"25.0"
"1953",0,0,0,0,0,1,0,"U"
"1954",0,1,0,0,0,0,0,"U"
"1955",1,0,0,0,0,0,0,"U"
"1956",0,1,0,0,0,0,0,"14.0"
"1957",0,0,0,0,0,1,0,"U"
"1958",0,1,0,0,0,0,0,"U"
"1959",0,0,0,0,0,1,0,"U"
"1960",0,1,0,0,0,0,0,"U"
"1961",0,0,0,0,0,1,0,"22.0"
"1962",0,0,0,0,0,1,0,"23.0"
"1963",0,1,0,0,0,0,0,"30.0"
"1964",1,0,0,0,0,0,0,"52.0"
"1965",0,0,0,0,0,1,0,"47.0"
"1966",0,0,0,0,0,1,0,"U"
"1967",0,0,0,0,0,1,0,"55.0"
"1968",0,1,0,0,0,0,0,"10.0"
"1969",0,1,0,0,0,0,0,"U"
"1970",0,1,0,0,0,0,0,"33.0"
"1971",0,0,0,0,1,0,0,"35.0"
"1972",0,0,0,1,0,0,0,"U"
"1973",0,1,0,0,0,0,0,"17.0"
"1974",0,1,0,0,0,0,0,"U"
"1975",0,1,0,1,0,0,0,"10.0"
"1976",0,1,0,0,0,0,0,"U"
"1977",0,0,0,1,0,0,0,"U"
"1978",0,1,0,0,0,0,0,"54.0"
"1979",0,0,0,0,0,1,0,"39.0"
"1980",0,0,0,0,0,1,0,"23.0"
"1981",0,1,0,0,0,0,0,"20.0"
"1982",0,0,0,0,0,1,0,"U"
"1983",0,0,0,0,0,1,0,"27.0"
"1984",0,0,0,0,0,1,0,"30.0"
"1985",0,0,0,0,0,1,0,"26.0"
"1986",0,0,0,0,0,1,0,"U"
"1987",0,0,1,0,0,0,0,"U"
"1988",0,0,0,0,0,1,0,"U"
"1989",0,2,0,0,2,0,0,"U"
"1990",1,0,0,0,0,0,0,"U"
"1991",0,1,0,0,0,0,0,"25.0"
"1992",3,3,0,0,0,0,0,"U"
"1993",0,0,0,0,0,1,0,"U"
"1994",0,0,0,0,0,1,0,"U"
"1995",0,0,0,0,0,1,0,"22.0"
"1996",1,0,0,0,0,0,0,"U"
"1997",0,1,0,0,0,0,0,"34.0"
"1998",0,0,0,0,0,1,0,"U"
"1999",1,1,0,0,0,0,0,"25.0"
"2000",0,0,0,0,0,1,0,"U"
"2001",0,1,0,2,0,0,0,"26.0"
"2002",0,0,0,0,0,1,0,"U"
"2003",0,1,0,0,0,0,0,"U"
"2004",0,1,0,0,0,0,0,"33.0"
"2005",0,0,0,0,0,1,0,"20.0"
"2006",0,0,0,0,0,1,0,"U"
"2007",0,0,0,1,0,0,0,"U"
"2008",1,0,0,0,0,0,0,"27.0"
"2009",0,0,0,0,1,0,0,"26.0"
"2010",0,1,0,0,0,0,0,"U"
"2011",0,0,0,0,0,1,0,"U"
"2012",0,0,0,0,0,1,0,"U"
"2013",0,0,1,2,0,0,0,"62.0"
"2014",1,1,0,0,0,0,0,"25.0"
"2015",0,0,0,0,0,1,0,"U"
"2016",0,0,0,0,0,1,0,"23.0"
"2017",0,1,0,0,0,0,0,"U"
"2018",0,0,0,1,0,0,0,"U"
"2019",1,0,0,0,0,0,0,"22.0"
"2020",0,1,0,0,0,0,0,"U"
"2021",0,0,0,0,0,1,0,"U"
"2022",0,0,0,0,0,1,0,"41.0"
"2023",1,1,0,0,1,0,0,"25.0"
"2024",0,0,0,0,0,1,0,"U"
"2025",0,0,0,0,0,1,0,"U"
"2026",0,0,0,0,0,1,0,"19.0"
"2027",0,0,0,0,0,1,0,"19.0"
"2028",0,1,0,0,0,0,0,"U"
"2029",0,0,0,0,1,0,0,"38.0"
"2030",0,0,0,1,0,0,0,"U"
"2031",0,0,0,0,1,0,0,"23.0"
"2032",0,1,0,0,0,0,0,"U"
"2033",0,0,0,0,0,1,0,"U"
"2034",0,1,0,0,0,0,0,"30.0"
"2035",0,0,0,0,0,1,0,"U"
"2036",0,1,0,0,0,0,0,"34.0"
"2037",1,0,0,0,0,0,0,"U"
"2038",0,1,0,0,0,0,0,"42.0"
"2039",0,1,0,0,0,0,0,"17.0"
"2040",0,0,0,0,0,1,0,"U"
"2041",0,1,0,0,0,0,0,"U"
"2042",0,0,0,0,1,0,0,"U"
"2043",0,1,0,0,0,0,0,"17.0"
"2044",1,0,0,0,0,0,0,"U"
"2045",0,0,0,1,0,0,0,"19.0"
"2046",1,0,0,0,0,0,0,"U"
"2047",0,1,0,0,0,0,0,"U"
"2048",0,1,0,0,0,0,0,"30-39"
"2049",1,0,0,0,4,0,0,"U"
"2050",0,1,0,0,0,0,0,"24.0"
"2051",1,0,0,0,0,0,0,"15.0"
"2052",0,0,0,1,0,0,0,"25.0"
"2053",0,1,0,0,0,0,0,"U"
"2054",0,0,0,0,0,1,0,"49.0"
"2055",0,0,0,0,0,1,0,"U"
"2056",0,0,0,0,3,0,0,"50.0"
"2057",0,1,0,0,0,0,0,"U"
"2058",0,0,0,0,0,1,0,"U"
"2059",0,0,0,0,0,1,0,"U"
"2060",0,0,0,0,1,0,0,"25.0"
"2061",0,0,0,0,0,1,0,"U"
"2062",0,1,0,0,0,0,0,"U"
"2063",0,1,0,0,0,0,0,"18.0"
"2064",0,1,0,0,0,0,0,"U"
"2065",0,0,0,0,0,1,0,"37.0"
"2066",0,0,0,1,0,0,0,"48.0"
"2067",0,0,0,0,0,1,0,"U"
"2068",0,1,0,0,0,0,0,"25.0"
"2069",0,0,0,0,0,1,0,"30.0"
"2070",1,2,0,0,0,0,0,"U"
"2071",0,0,0,1,0,0,0,"20.0"
"2072",0,0,0,0,0,1,0,"U"
"2073",0,1,0,1,0,0,0,"31.0"
"2074",0,1,0,0,0,0,0,"U"
"2075",0,1,0,0,0,0,0,"19.0"
"2076",0,0,0,0,0,1,0,"41.0"
"2077",0,0,0,0,0,1,0,"U"
"2078",0,1,0,1,0,0,0,"U"
"2079",0,1,0,0,0,0,0,"23.0"
"2080",1,0,0,0,0,0,0,"17.0"
"2081",0,1,0,0,0,0,0,"45.0"
"2082",0,1,0,0,0,0,0,"U"
"2083",0,1,0,0,0,0,0,"24.0"
"2084",0,0,0,0,0,1,0,"U"
"2085",0,1,0,0,0,0,0,"U"
"2086",1,0,0,0,0,0,0,"U"
"2087",0,0,0,0,0,1,0,"U"
"2088",0,0,0,0,0,1,0,"U"
"2089",0,0,0,0,0,1,0,"47.0"
"2090",0,1,0,0,0,0,0,"U"
"2091",1,0,0,0,0,0,0,"22.0"
"2092",0,1,0,0,0,0,0,"U"
"2093",0,0,0,0,0,1,0,"U"
"2094",0,0,0,0,0,1,0,"U"
"2095",0,0,0,0,0,1,0,"U"
"2096",0,0,0,1,0,0,0,"U"
"2097",1,1,0,0,0,0,0,"51.0"
"2098",0,0,0,1,0,0,0,"24.0"
"2099",0,0,0,0,1,0,0,"24.0"
"2100",0,1,0,0,0,0,0,"U"
"2101",0,0,0,0,0,1,0,"U"
"2102",0,0,0,0,1,0,0,"U"
"2103",0,0,0,0,0,1,0,"U"
"2104",0,1,0,1,0,0,0,"47.0"
"2105",0,0,0,0,0,1,0,"U"
"2106",0,1,0,0,1,0,0,"25.0"
"2107",1,0,0,0,0,0,0,"U"
"2108",0,1,0,0,0,0,0,"45.0"
"2109",1,0,0,0,0,0,0,"27.0"
"2110",1,0,0,0,0,0,0,"U"
"2111",0,0,0,0,0,1,0,"U"
"2112",0,0,0,0,1,0,0,"U"
"2113",0,1,0,0,0,0,0,"U"
"2114",0,1,0,0,0,0,0,"U"
"2115",0,0,0,0,0,1,0,"U"
"2116",0,0,0,0,0,1,0,"U"
"2117",0,0,0,0,0,1,0,"42.0"
"2118",0,1,0,0,0,0,0,"U"
"2119",0,1,0,1,0,0,0,"33.0"
"2120",0,1,0,0,0,0,0,"20.0"
"2121",0,0,0,0,0,1,0,"U"
"2122",0,1,0,0,0,0,0,"20.0"
"2123",0,0,0,0,0,1,0,"U"
"2124",0,1,0,0,0,0,0,"U"
"2125",0,0,0,0,0,1,0,"25.0"
"2126",0,0,0,0,0,1,0,"28.0"
"2127",0,0,0,1,0,0,0,"U"
"2128",0,0,0,0,0,1,0,"U"
"2129",1,0,0,0,0,0,0,"U"
"2130",0,0,0,0,0,1,0,"U"
"2131",0,0,0,0,0,1,0,"U"
"2132",0,1,0,0,0,0,0,"28.0"
"2133",1,4,0,0,0,0,0,"34.0"
"2134",1,0,0,0,0,0,0,"42.0"
"2135",0,0,0,0,0,1,0,"U"
"2136",1,0,0,0,0,0,0,"U"
"2137",0,0,0,1,0,0,0,"50.0"
"2138",0,1,1,0,0,2,0,"U"
"2139",0,1,0,0,0,0,0,"29.0"
"2140",0,0,0,1,0,0,0,"31.0"
"2141",0,1,0,0,0,0,0,"35.0"
"2142",0,1,0,0,0,0,0,"15.0"
"2143",0,1,0,1,0,0,0,"U"
"2144",0,1,0,0,1,0,0,"28.0"
"2145",0,0,0,0,0,1,0,"U"
"2146",0,0,0,1,0,0,0,"U"
"2147",0,1,0,0,0,0,0,"U"
"2148",0,0,0,0,0,1,0,"U"
"2149",0,0,1,0,0,0,0,"U"
"2150",0,0,0,0,0,1,0,"47.0"
"2151",0,0,0,0,0,1,0,"49.0"
"2152",1,0,0,0,0,0,0,"30-39"
"2153",0,0,1,0,0,0,0,"U"
"2154",0,1,0,0,0,0,0,"15.0"
"2155",0,0,0,0,0,1,0,"18.0"
"2156",0,0,0,0,0,1,0,"U"
"2157",0,0,1,0,0,0,0,"20.0"
"2158",0,2,1,0,0,0,0,"31.0"
"2159",0,0,0,0,0,1,0,"U"
"2160",0,1,0,0,0,0,0,"U"
"2161",0,0,0,0,0,1,0,"31.0"
"2162",0,0,0,0,0,1,0,"41.0"
"2163",0,0,0,0,0,1,0,"U"
"2164",0,0,0,0,0,1,0,"36.0"
"2165",0,0,0,0,1,0,0,"19.0"
"2166",0,1,0,0,0,0,0,"34.0"
"2167",1,0,0,0,0,0,0,"U"
"2168",0,0,0,0,0,1,0,"U"
"2169",0,0,0,0,0,1,0,"U"
"2170",0,0,0,0,0,1,0,"42.0"
"2171",0,1,0,0,0,0,0,"U"
"2172",0,0,0,0,0,1,0,"34.0"
"2173",1,0,0,0,0,0,0,"U"
"2174",0,0,0,0,0,1,0,"U"
"2175",0,1,0,0,0,0,0,"U"
"2176",1,0,0,0,0,0,0,"22.0"
"2177",0,1,0,0,0,0,0,"21.0"
"2178",0,0,0,0,1,0,0,"22.0"
"2179",0,0,0,0,0,1,0,"U"
"2180",1,1,0,0,0,0,0,"U"
"2181",0,1,0,0,0,0,0,"24.0"
"2182",0,0,0,0,0,1,0,"U"
"2183",0,1,0,0,0,0,0,"U"
"2184",0,0,0,1,0,0,0,"U"
"2185",0,0,0,0,1,0,0,"16.0"
"2186",0,1,0,0,0,0,0,"U"
"2187",0,0,0,0,0,0,1,"U"
"2188",0,1,0,0,0,0,0,"U"
"2189",0,1,0,0,0,0,0,"34.0"
"2190",0,0,0,0,0,1,0,"34.0"
"2191",0,1,0,0,0,0,0,"31.0"
"2192",0,0,0,1,0,0,0,"42.0"
"2193",0,0,0,3,0,0,1,"U"
"2194",0,0,0,0,0,1,0,"U"
"2195",0,0,0,1,0,0,0,"U"
"2196",0,1,0,0,0,0,0,"18.0"
"2197",0,1,0,0,0,0,0,"17.0"
"2198",0,0,0,0,0,1,0,"U"
"2199",0,1,0,0,0,0,0,"U"
"2200",0,0,0,1,0,0,0,"U"
"2201",0,0,0,0,0,1,0,"U"
"2202",0,1,0,0,0,0,0,"31.0"
"2203",0,1,0,0,0,0,0,"U"
"2204",0,0,0,0,0,1,0,"U"
"2205",0,5,3,5,0,0,0,"U"
"2206",0,0,0,0,0,1,0,"U"
"2207",0,1,0,0,1,0,0,"U"
"2208",0,0,0,1,0,0,0,"U"
"2209",0,0,0,0,0,1,0,"U"
"2210",0,0,0,0,0,1,0,"40.0"
"2211",0,0,0,0,0,1,0,"23.0"
"2212",0,1,0,0,0,0,0,"U"
"2213",0,2,0,0,1,0,0,"U"
"2214",1,0,0,0,0,0,0,"U"
"2215",0,1,0,0,0,0,0,"25.0"
"2216",1,0,0,0,0,0,0,"43.0"
"2217",1,0,0,0,0,0,0,"U"
"2218",0,1,0,0,0,0,0,"U"
"2219",0,0,0,0,0,1,0,"U"
"2220",0,0,0,1,0,0,0,"19.0"
"2221",0,0,0,0,1,0,0,"34.0"
"2222",0,0,0,0,0,1,0,"U"
"2223",0,0,0,0,0,1,0,"26.0"
"2224",1,0,0,0,0,0,0,"20.0"
"2225",0,0,0,0,0,1,0,"49.0"
"2226",0,0,0,0,0,1,0,"U"
"2227",0,0,0,0,0,1,0,"U"
"2228",0,0,0,0,0,1,0,"U"
"2229",0,0,0,0,0,1,0,"46.0"
"2230",0,1,0,0,0,0,0,"15.0"
"2231",0,2,0,0,1,0,0,"U"
"2232",0,0,0,0,0,1,0,"U"
"2233",0,0,0,0,0,1,0,"U"
"2234",0,0,0,0,0,1,0,"U"
"2235",0,1,0,0,0,0,0,"19.0"
"2236",0,0,0,0,0,1,0,"U"
"2237",0,0,0,0,0,1,0,"U"
"2238",0,1,0,0,0,0,0,"24.0"
"2239",0,1,0,0,0,0,0,"25.0"
"2240",0,1,0,0,0,0,0,"21.0"
"2241",0,0,0,0,1,0,0,"U"
"2242",0,1,0,0,1,4,0,"33.0"
"2243",0,0,0,0,0,1,0,"U"
"2244",1,0,0,0,0,0,0,"U"
"2245",0,0,0,0,0,1,0,"U"
"2246",0,0,0,0,0,1,0,"U"
"2247",0,0,0,0,0,1,0,"U"
"2248",0,0,1,0,1,0,0,"10.0"
"2249",0,0,0,0,0,1,0,"21.0"
"2250",0,3,0,1,0,0,0,"21.0"
"2251",0,0,0,0,0,1,0,"23.0"
"2252",0,0,0,0,0,1,0,"U"
"2253",0,0,0,0,0,1,0,"U"
"2254",0,0,0,0,0,1,0,"U"
"2255",0,1,0,0,4,0,0,"35.0"
"2256",0,0,0,0,0,1,0,"31.0"
"2257",0,0,0,0,1,0,0,"U"
"2258",0,0,0,1,0,0,0,"U"
"2259",0,0,0,0,0,1,0,"U"
